"id","title","component","owner","priority","status","reason","lab","org_unit","program","customer_contact","updated_by","submitted_date","closed_date","acknowledged_date","eta","eta_request","category","cell_id"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010353363"",""15010353363"")","[WW49.4] [REMOTE SUPPORT] [APPV09] Help to Continue Run Looping ,APPV09/PG12 MPE Lab/2,3,4","lab.PPV.Remote Support","bint180x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"mbin289x","=TEXT(""2021-12-02 17:22:53.490"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 05:12:26.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 17:49:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-16 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015294566"",""16015294566"")","[WW49.4][REMOTE SUPPORT][GLK][APPV0001C] Need OPS support to switch SSD from MB to DC3","lab.PPV.Remote Support","mbinm71x","2-high","open","wip","PG12 MPE Lab","MPE Labs","GLK","rgirijax","abinmazx","=TEXT(""2021-12-02 15:34:08.217"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-12-02 15:53:49.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-15 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010351895"",""15010351895"")","[DNV] to check, clean and repair 2 Sockets,APPV06/PG12 MPE Lab/11,12,APPV13/PG12 MPE Lab/11,12","lab.PPV.Remote Support","bint180x","4-low","complete","released","PG12 MPE Lab","MPE Labs","DNV","xong","mbabdazx","=TEXT(""2021-12-02 15:13:45.510"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 17:22:38.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 16:20:38.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-16 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010351728"",""15010351728"")","[REMOTE SUPPORT][WW49.4][ADL][APPV#03] Need support to validate production cells for WW50 sample run readiness,APPV03/PG12 MPE Lab/1,APPV03/PG12 MPE Lab/3,4,5,6,7,8,9,10,11,APPV03/PG12 MPE Lab/3,4,5,6,7,8,9,10,11,12","lab.PPV.Remote Support","kalbas1x","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL S601","sbint10x","kalbas1x","=TEXT(""2021-12-02 14:51:36.383"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 22:18:59.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 19:49:22.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-16 14:51:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015293612"",""16015293612"")","[WW48.5[REMOTE SUPPORT] [JSL+]Please collect the MIR# 1471891 from IC Team & place the units,APPV01/PG12 MPE Lab/7,APPV01/PG12 MPE Lab/7,8","lab.PPV.Remote Support","nbinkh1x","2-high","complete",,"PG12 MPE Lab","MPE Labs","JSL","shaikax","awatifbx","=TEXT(""2021-12-02 14:15:21.573"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 23:30:51.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 15:16:34.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-16 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010350610"",""15010350610"")","[WW49.4][REMOTE SUPPORT][APPV06] Help to Verify Cell,APPV06/PG12 MPE Lab/5","lab.PPV.Remote Support","bint180x","3-medium","open","wip","PG12 MPE Lab","MPE.NCSG","DNV",,"nurzulfa","=TEXT(""2021-12-02 12:58:53.170"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-12-02 17:32:19.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-16 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015292093"",""16015292093"")","[WW49.4][JSL+][Conversion]Clone DC3 of cell APPv1 cells(4,9,10 & 11) taking master DC3 as cell 3,APPV01/PG12 MPE Lab/4,10,APPV01/PG12 MPE Lab/4,9,10,11","lab.PPV.Conversion","nbinkh1x","2-high","complete",,"PG12 MPE Lab","MPE Labs","JSL","prabhudu","nbinkh1x","=TEXT(""2021-12-02 10:08:46.867"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 14:56:17.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 10:26:25.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-04 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015290084"",""16015290084"")","[WW48.5[REMOTE SUPPORT] [JSL+]Please collect the MIR# 1470523  from IC Team & place the units,,APPV01/PG12 MPE Lab/7,APPV01/PG12 MPE Lab/7,8","lab.PPV.Remote Support","mbin289x","2-high","complete",,"PG12 MPE Lab","MPE Labs","JSL","shaikax","awatifbx","=TEXT(""2021-12-01 20:27:18.600"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 23:31:34.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 20:38:54.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-15 20:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015288098"",""16015288098"")","[WW48.5][REMOTE SUPPORT] [JSL+]Please collect the MIR# 1468856 from Handler & place the units,APPV01/PG12 MPE Lab/3,APPV01/PG12 MPE Lab/3,4","lab.PPV.Remote Support","mbinm71x","2-high","complete",,"PG12 MPE Lab","MPE Labs","JSL",,"nbinkh1x","=TEXT(""2021-12-01 18:08:22.757"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 14:28:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 19:05:12.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010344606"",""15010344606"")","[WW49.3] [REMOTE SUPPORT] [APPV09] [SNR] Help to Continue Run Looping,APPV09/PG12 MPE Lab/1,2,3,4","lab.PPV.Remote Support","bint180x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"mbin289x","=TEXT(""2021-12-01 16:40:56.930"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 06:21:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 16:57:12.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-15 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015287003"",""16015287003"")","[SYSTEM DEBUG][WW49.3][ADL][APPV#03B]  -> WOS boot fail in cell1 during TP run and Manual also @ APPV03B/PG12 MPE Lab/APPV03B/PG12 MPE Lab/7,APPV03/PG12 MPE Lab/7,1,APPV03/PG12 MPE Lab/1","lab.PPV.System Debug","bint180x","2-high","open","awaiting_3rd_party","PG12 MPE Lab","MPE Labs","ADL S601","anishnax","abinmazx","=TEXT(""2021-12-01 16:40:43.787"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-12-01 17:51:37.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-05 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015285445"",""16015285445"")","[WW48.5[REMOTE SUPPORT] [JSL+]Please collect the MIR# 1469987 from IC Team & place the units,APPV01/PG12 MPE Lab/7,APPV01/PG12 MPE Lab/7,8","lab.PPV.Remote Support","bint180x","2-high","complete",,"PG12 MPE Lab","MPE Labs","JSL","shaikax","awatifbx","=TEXT(""2021-12-01 14:38:03.870"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 23:31:46.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 15:08:33.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-15 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010341067"",""15010341067"")","[WW49.3][PLATFORM DOWN][APPV14]ICX D LCC CELL 6 FAIL BIN  87860170 (BOOTSCRIPT_FAILED_EFI_DRAGON) ,APPV14/PG12 MPE Lab/6","lab.PPV.Platform Down","mbinm71x","3-medium","complete","released","PG12 MPE Lab","MPE Labs","ICX D LCC","mbinm71x","mmahanif","=TEXT(""2021-12-01 09:37:57.413"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-07 17:49:35.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 09:38:12.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-05 09:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010341033"",""15010341033"")","[WW49.3][PLATFORM DOWN][APPV14]ICX D LCC CELL 4 FAIL BIN  87860170 (BOOTSCRIPT_FAILED_EFI_DRAGON) APPV14/PG12 MPE Lab/4","lab.PPV.Platform Down","mbinm71x","3-medium","complete",,"PG12 MPE Lab","MPE Labs","ICX D LCC","mbinm71x","mbinm71x","=TEXT(""2021-12-01 09:33:11.467"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 19:01:22.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 09:34:27.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-04 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010340814"",""15010340814"")","[WW49.3][CONVERSION][ICX-D LCC][APPV14] Conversion Cell 7-12,,APPV14/PG12 MPE Lab/7,8,9,10,11,12","lab.PPV.Conversion","bint180x","2-high","complete",,"PG12 MPE Lab","MPE Labs","ICX D LCC","mmahanif","awatifbx","=TEXT(""2021-12-01 09:08:41.483"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 04:00:43.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 15:50:02.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010340191"",""15010340191"")","[WW49.2][REMOTE SUPPORT][APPV06] Help to Run Looping,APPV06/PG12 MPE Lab/5","lab.PPV.Remote Support","binm186x","3-medium","complete",,"PG12 MPE Lab","MPE.NCSG","DNV",,"bint180x","=TEXT(""2021-11-30 21:24:16.807"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 18:11:43.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-30 23:56:38.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-15 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010339060"",""15010339060"")","[WW49.2] [REMOTE SUPPORT] [APPV09] [SNR] Help to Continue Run Looping,APPV09/PG12 MPE Lab/1,2,3,4,5","lab.PPV.Remote Support","izzatf1x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"mbin324x","=TEXT(""2021-11-30 17:13:31.597"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 06:17:47.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-30 17:35:22.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 17:35:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010338998"",""15010338998"")","[WW49.2] [REMOTE SUPPORT] [APPV09] [SNR] Help to Clean Socket for Cell 1, 2, 3, 4, 5,APPV09/PG12 MPE Lab/1,2,3,4,5","lab.PPV.Remote Support","izzatf1x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"mbin324x","=TEXT(""2021-11-30 17:05:34.770"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 00:38:32.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-30 17:35:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 17:35:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015275230"",""16015275230"")","[WW49.2][REMOTE SUPPORT][GLK][APPV0001C] Need OPS support to collect and place the units from MIR # 1468202 in APPV0001C/PG12/MPE","lab.PPV.Remote Support","nkasimx","2-high","open","wip","PG12 MPE Lab","MPE Labs","GLK","rgirijax","binm186x","=TEXT(""2021-11-30 15:43:53.207"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-30 17:46:20.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 17:50:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015274039"",""16015274039"")","[WW49.2][REMOTE SUPPORT][GLK][APPV0001C] Need OPS support to collect and place the units from MIR # 1468036 in APPV0001C/PG12","lab.PPV.Remote Support","nkasimx","2-high","open","wip","PG12 MPE Lab","MPE Labs","GLK","rgirijax","mbabdazx","=TEXT(""2021-11-30 14:23:20.517"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-30 14:28:09.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 14:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015274029"",""16015274029"")","[WW49.2][REMOTE SUPPORT][GLK][APPV0001C] Need OPS support to collect and place the units from MIR # 1468034 in APPV0001C/PG12/MPE","lab.PPV.Remote Support","nkasimx","2-high","open","wip","PG12 MPE Lab","MPE Labs","GLK","rgirijax","nkasimx","=TEXT(""2021-11-30 14:22:39.977"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-30 14:29:20.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 14:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010337494"",""15010337494"")","[REMOTE SUPPORT][MPE][HWL][PPV] Place unit in cell for Vmin collection,APPV05/PG12 MPE Lab/3","lab.PPV.Remote Support","nkasimx","2-high","open","wip","PG12 MPE Lab","MPE.MST.PPV","BDX-DE",,"nkasimx","=TEXT(""2021-11-30 14:20:43.383"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-30 14:36:25.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 14:40:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010337194"",""15010337194"")","[WW49.2] [REMOTE SUPPORT] [APPV09] [SNR] Help to Collect units from Smart Cabinet and put into Cells,APPV09/PG12 MPE Lab/1,2,3,4,5","lab.PPV.Remote Support","nkasimx","2-high","open","wip","PG12 MPE Lab","MPE Labs","SNR",,"nkasimx","=TEXT(""2021-11-30 13:41:16.877"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-30 13:43:58.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 13:45:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015272342"",""16015272342"")","[SYSTEM DEBUG][WW49.2][ADL][APPV#03]  -> EFI boot fail in cell6 during TP run @ APPV03/PG12 MPE Lab/APPV03/PG12 MPE Lab/7","lab.PPV.System Debug","nkasimx","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL S601","anishnax","sbint10x","=TEXT(""2021-11-30 11:04:17.730"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 05:32:47.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-30 11:41:06.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 11:45:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010334974"",""15010334974"")","[WW49.2][CONVERSION][ICX-D LCC][APPV14] Conversion Cell 1-6,APPV14/PG12 MPE Lab/1,2,3,4,5,APPV14/PG12 MPE Lab/1,2,3,4,5,6","lab.PPV.Conversion","izzatf1x","2-high","complete",,"PG12 MPE Lab","MPE Labs","ICX D LCC","mmahanif","mbinm71x","=TEXT(""2021-11-30 09:27:19.503"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 09:39:31.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-30 10:11:41.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 10:11:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015271695"",""16015271695"")","[WW48.1[REMOTE SUPPORT] [JSL+]Please collect the MIR# 1467131 from IC Team & place the unitsAPPV01/PG12 MPE Lab/12,APPV01/PG12 MPE Lab/3,APPV01/PG12 MPE Lab/3,12","lab.PPV.Remote Support","mbin324x","2-high","open","wip","PG12 MPE Lab","MPE Labs","JSL","shaikax","nbinkh1x","=TEXT(""2021-11-30 01:11:51.143"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-30 01:28:02.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-14 02:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010334349"",""15010334349"")","[WW49.1][REMOTE SUPPORT][APPV 14] cell 1 to Engineering,APPV14/PG12 MPE Lab/1,APPV14/PG12 MPE Lab/1,2","lab.PPV.Remote Support","mbin324x","3-medium","complete",,"PG12 MPE Lab","MPE Labs","ICX D LCC","mmahanif","awatifbx","=TEXT(""2021-11-29 23:09:42.700"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 19:43:38.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-29 23:24:46.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-13 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015267680"",""16015267680"")","[WW48.1[REMOTE SUPPORT] [JSL+]Please collect the MIR# 1459512 from Handler & place the unitsAPPV01/PG12 MPE Lab/12","lab.PPV.Remote Support","izzatf1x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","shaikax","binm186x","=TEXT(""2021-11-29 15:25:07.297"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-06 00:36:11.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-29 15:46:24.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-13 15:47:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015267645"",""16015267645"")","[WW48.1[REMOTE SUPPORT] [JSL+]Please collect the MIR# 1459543  from Handler & place the units.,APPV01/PG12 MPE Lab/3","lab.PPV.Remote Support","izzatf1x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","shaikax","binm186x","=TEXT(""2021-11-29 15:21:15.650"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-06 00:36:33.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-29 15:39:59.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-13 15:40:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015266552"",""16015266552"")","[WW49.1][REMOTE SUPPORT][GLK][APPV0001C] Need OPS support to collect and place the units from MIR # 1466214 in APPV0001C/PG12/MPE","lab.PPV.Remote Support","nkasimx","2-high","open","wip","PG12 MPE Lab","MPE Labs","GLK","rgirijax","binm186x","=TEXT(""2021-11-29 13:57:17.587"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-29 14:08:00.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-13 14:10:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010330421"",""15010330421"")","[WW49.1][SYSTEM DEBUG][APPV06] Help to Debug Cells,APPV06/PG12 MPE Lab/6","lab.PPV.System Debug","izzatf1x","3-medium","complete",,"PG12 MPE Lab","MPE.NCSG","DNV",,"bint180x","=TEXT(""2021-11-29 09:55:12.483"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 17:56:35.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-29 10:15:05.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 10:15:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010328541"",""15010328541"")","[WW49.0N][HANDLER][APPV10] -Found 1 unit damaged after test 1B at cell 6","lab.PPV.Handler","abinmazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","TGL",,"abinmazx","=TEXT(""2021-11-29 01:48:23.767"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-29 05:17:37.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-29 01:49:02.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-02 02:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010326961"",""15010326961"")","[48.6D][REMOTE SUPPORT] [TGL] RELEASE CELL,APPV10/PG12 MPE Lab/6,8,11,APPV10/PG12 MPE Lab/6,8,11,12","lab.PPV.Remote Support","bint180x","2-high","complete",,"PG12 MPE Lab","MPE Labs","TGL-U/Y","fathiyax","bint180x","=TEXT(""2021-11-27 16:14:28.830"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 07:54:24.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-27 16:29:53.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-11 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015262251"",""16015262251"")","[SYSTEM DEBUG][WW48.6][ADL][APPV#03B]  -> Always EFI boot fail in cell2 during TP run @ APPV03B/PG12 MPE Lab/APPV03B/PG12 MPE Lab/7","lab.PPV.System Debug","mbinm71x","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL S601","anishnax","sbint10x","=TEXT(""2021-11-27 15:15:24.810"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-03 11:10:55.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-27 15:44:13.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 22:15:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015257370"",""16015257370"")","[REMOTE SUPPORT][WW48.5][ADL][APPV#03B]  -> Need support to Reconnect DCI cable and clean CPU socket in Cell2 @ APPV03B/PG12 MPE Lab/1,2","lab.PPV.Remote Support","mbinm71x","2-high","complete",,"PG12 MPE Lab","MPE Labs","ADL S601","anishnax","mbinm71x","=TEXT(""2021-11-26 17:46:07.967"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-26 18:44:08.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-26 18:19:22.000"", ""yyyy-mm-dd h:mm:ss"")",,,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015257204"",""16015257204"")","[REMOTE SUPPORT][WW48.5][ADL][APPV#03]  -> Need support to collect and place units in APPV03 and 03B from MIR#1461850 /PG12 MPE Lab/1,2","lab.PPV.Remote Support","mbinm71x","2-high","complete",,"PG12 MPE Lab","MPE Labs","ADL S601","anishnax","anishnax","=TEXT(""2021-11-26 17:39:51.433"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-04 12:44:00.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-26 18:44:29.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-09 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010325257"",""15010325257"")","[Remote Support][MPE][HWL][PPV] Place unit inside the cell and run the TP,APPV05/PG12 MPE Lab/3,6","lab.PPV.Remote Support","xong","3-medium","complete",,"PG12 MPE Lab","MPE.MST.PPV","BDX-DE","sukyinng","xong","=TEXT(""2021-11-26 16:16:12.427"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-29 10:16:24.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-28 06:07:46.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-10 07:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010323789"",""15010323789"")","[WW48.5][APPV06B][System Debug]Help to Check Cell 12 Intec,APPV06/PG12 MPE Lab/12","lab.PPV.System Debug","bint180x","2-high","complete","released","PG12 MPE Lab","MPE.PGM.PPV","EBG","yinjongl","mbabdazx","=TEXT(""2021-11-26 12:04:26.213"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-28 15:37:11.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-26 12:17:45.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-30 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010321745"",""15010321745"")","[WW48.4][REMOTE SUPPORT][APPV06] Help to Run Looping,APPV06/PG12 MPE Lab/5","lab.PPV.Remote Support","awatifbx","3-medium","complete","released","PG12 MPE Lab","MPE.NCSG","DNV",,"binm186x","=TEXT(""2021-11-25 18:56:33.540"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 04:53:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-25 19:49:32.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-09 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
